destination,variant,routeCode,startTime,endTime,transitDay,transitDayNumber,vehicle Id,,,,,,,
Swargate To Pune Station,UP,5,12:50:00,13:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,12:55:00,13:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:00:00,13:25:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:10:00,13:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:20:00,13:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:30:00,13:55:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:35:00,14:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:40:00,14:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:45:00,14:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:50:00,14:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,13:55:00,14:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:05:00,14:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:15:00,14:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:20:00,14:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:25:00,14:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:30:00,14:55:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:30:00,14:55:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:35:00,15:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:40:00,15:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:45:00,15:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:50:00,15:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,14:55:00,15:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:00:00,15:25:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:05:00,15:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:10:00,15:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:15:00,15:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:20:00,15:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:25:00,15:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:30:00,15:55:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:35:00,16:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:40:00,16:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:45:00,16:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:50:00,16:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,15:55:00,16:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:05:00,16:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:10:00,16:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:15:00,16:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:20:00,16:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:25:00,16:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:35:00,17:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:40:00,17:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:45:00,17:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:50:00,17:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,16:55:00,17:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:05:00,17:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:10:00,17:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:15:00,17:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:20:00,17:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:25:00,17:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:35:00,18:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:40:00,18:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:45:00,18:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:45:00,18:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:50:00,18:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,17:55:00,18:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:05:00,18:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:10:00,18:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:15:00,18:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:20:00,18:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:25:00,18:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:35:00,19:00:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:45:00,19:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,18:55:00,19:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:10:00,19:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:20:00,19:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:30:00,19:55:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:40:00,20:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:45:00,20:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:50:00,20:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,19:55:00,20:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:05:00,20:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:10:00,20:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:15:00,20:40:00,Normal,1234567,,,, ,,,,
Swargate To Pune Station,UP,5,20:20:00,20:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:25:00,20:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:35:00,21:00:00,Normal,1234567,,,,,,,, 
Swargate To Pune Station,UP,5,20:40:00,21:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:45:00,21:10:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:50:00,21:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,20:55:00,21:20:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:05:00,21:30:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:10:00,21:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:15:00,21:40:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:20:00,21:45:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:25:00,21:50:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:40:00,22:05:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,21:50:00,22:15:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,22:10:00,22:35:00,Normal,1234567,,,,,,,,
Swargate To Pune Station,UP,5,22:20:00,22:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,05:55:00,06:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:05:00,06:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:15:00,06:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:20:00,06:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:30:00,06:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:40:00,07:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:45:00,07:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:50:00,07:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,06:55:00,07:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:00:00,07:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:05:00,07:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:10:00,07:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:10:00,07:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:15:00,07:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:25:00,07:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:30:00,07:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:35:00,08:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:40:00,08:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:45:00,08:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:50:00,08:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,07:55:00,08:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:00:00,08:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:05:00,08:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:10:00,08:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:15:00,08:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:20:00,08:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:25:00,08:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:30:00,08:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:35:00,09:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:40:00,09:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:45:00,09:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:50:00,09:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,08:55:00,09:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:00:00,09:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:05:00,09:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:10:00,09:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:15:00,09:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:20:00,09:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:25:00,09:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:30:00,09:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:35:00,10:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:40:00,10:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:45:00,10:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:50:00,10:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,09:55:00,10:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:00:00,10:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:00:00,10:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:05:00,10:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:10:00,10:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:15:00,10:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:20:00,10:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:25:00,10:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:30:00,10:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:35:00,11:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:40:00,11:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:45:00,11:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:50:00,11:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,10:55:00,11:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:05:00,11:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:15:00,11:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:30:00,11:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:40:00,12:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:50:00,12:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,11:55:00,12:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:00:00,12:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:05:00,12:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:10:00,12:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:15:00,12:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:20:00,12:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:25:00,12:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:30:00,12:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:35:00,13:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:40:00,13:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:45:00,13:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:50:00,13:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,12:55:00,13:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:00:00,13:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:10:00,13:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:20:00,13:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:30:00,13:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:35:00,14:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:40:00,14:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:45:00,14:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:50:00,14:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,13:55:00,14:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:00:00,14:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:05:00,14:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:15:00,14:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:20:00,14:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:25:00,14:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:30:00,14:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:35:00,15:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:40:00,15:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:45:00,15:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:50:00,15:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,14:55:00,15:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:00:00,15:25:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:05:00,15:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:10:00,15:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:15:00,15:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:20:00,15:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:25:00,15:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:30:00,15:55:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:35:00,16:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:40:00,16:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:45:00,16:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:50:00,16:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,15:55:00,16:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:05:00,16:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:10:00,16:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:15:00,16:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:20:00,16:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:25:00,16:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:35:00,17:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:40:00,17:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:45:00,17:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:50:00,17:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,16:55:00,17:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:05:00,17:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:10:00,17:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:15:00,17:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:20:00,17:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:25:00,17:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:35:00,18:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:40:00,18:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:45:00,18:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:50:00,18:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,17:55:00,18:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:05:00,18:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:10:00,18:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:15:00,18:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:20:00,18:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:25:00,18:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:35:00,19:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:40:00,19:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:45:00,19:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:50:00,19:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,18:55:00,19:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,19:05:00,19:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,19:15:00,19:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,19:25:00,19:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,19:40:00,20:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,19:50:00,20:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:05:00,20:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:10:00,20:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:15:00,20:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:20:00,20:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:25:00,20:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:35:00,21:00:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:40:00,21:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:45:00,21:10:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:50:00,21:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,20:55:00,21:20:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:05:00,21:30:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:10:00,21:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:15:00,21:40:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:20:00,21:45:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:25:00,21:50:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:40:00,22:05:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,21:50:00,22:15:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,22:10:00,22:35:00,Normal,1234567,,,,,,,,
Pune Station To Swargate,DOWN,5,22:20:00,22:45:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,07:45:00,09:00:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,08:30:00,09:45:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,09:30:00,10:45:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,10:25:00,11:40:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,11:10:00,12:25:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,12:10:00,13:25:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,13:30:00,14:45:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,14:15:00,15:30:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,15:10:00,16:25:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,16:10:00,17:25:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,17:00:00,18:15:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,17:50:00,19:05:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,18:55:00,20:10:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,19:45:00,21:00:00,Normal,1234567,,,,,,,,
Sarasbaug To Uruli Kanchan,UP,7,21:15:00,22:30:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,06:30:00,07:45:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,07:15:00,08:30:00,Normal,1234567,,,,, ,,,
Uruli Kanchan To Sarasbaug,DOWN,7,08:10:00,09:25:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,09:05:00,10:20:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,09:50:00,11:05:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,10:50:00,12:05:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,12:15:00,13:30:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,13:00:00,14:15:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,13:55:00,15:10:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,14:50:00,16:05:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,15:40:00,16:55:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,16:30:00,17:45:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,17:30:00,18:45:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,18:25:00,19:40:00,Normal,1234567,,,,,,,,
Uruli Kanchan To Sarasbaug,DOWN,7,19:15:00,20:30:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Mhatobachi Alandi,UP,8,06:50:00,07:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Mhatobachi Alandi,UP,8,08:25:00,09:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Mhatobachi Alandi,UP,8,10:00:00,10:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Mhatobachi Alandi,UP,8,16:50:00,17:35:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Mhatobachi Alandi,UP,8,18:45:00,19:30:00,Normal,1234567,,,,,,,,
Mhatobachi Alandi To Hadapsar Gadital,Down,8,07:35:00,08:20:00,Normal,1234567,,,,,,,,
Mhatobachi Alandi To Hadapsar Gadital,Down,8,09:10:00,09:55:00,Normal,1234567,,,,,,,,
Mhatobachi Alandi To Hadapsar Gadital,Down,8,10:45:00,11:30:00,Normal,1234567,,,,,,,,
Mhatobachi Alandi To Hadapsar Gadital,Down,8,17:40:00,18:25:00,Normal,1234567,,,,,,,,
Mhatobachi Alandi To Hadapsar Gadital,Down,8,19:40:00,20:25:00,Normal,1234567,,, ,,,,,
Hadapsar Gadital To Uruli Railway Station,Up,9,05:30:00,06:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Uruli Railway Station,Up,9,08:50:00,10:05:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Uruli Railway Station,Up,9,11:30:00,12:45:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Uruli Railway Station,Up,9,15:55:00,17:10:00,Normal,1234567,,,,,,,,
Hadapsar Gadital To Uruli Railway Station,Up,9,17:35:00,18:55:00,Normal,1234567,,,,,,,,
Uruli Railway Station To Hadapsar Gadital,Down,9,06:45:00,08:00:00,Normal,1234567,,,, ,,,,
Uruli Railway Station To Hadapsar Gadital,Down,9,10:05:00,11:20:00,Normal,1234567,,,,,,,,
Uruli Railway Station To Hadapsar Gadital,Down,9,12:45:00,14:00:00,Normal,1234567,, ,,,,,,
